case_id,config,distance_ratio,emergency,exact_match,first_path_work,found,nodes,quality_budget_used,repair,seed,steps,strategy,target_work,time_ms,topology,total_work,valid,within_10pct,work_goal_ratio
33,quality_a,1.0,False,True,79,True,1540,691,False,0,6,geometric_corridor,770,11.82169099956809,culdesac,770,True,True,0.5
34,quality_a,1.0,False,True,79,True,1540,691,False,1,6,geometric_corridor,770,11.884505999660178,culdesac,770,True,True,0.5
35,quality_a,1.0,False,True,79,True,1540,691,False,2,6,geometric_corridor,770,11.973880999903486,culdesac,770,True,True,0.5
36,quality_a,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,173,5.565133999880345,spiral,220,True,True,0.6358381502890174
37,quality_a,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,173,5.473715999869455,spiral,220,True,True,0.6358381502890174
38,quality_a,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,173,5.452654000691837,spiral,220,True,True,0.6358381502890174
39,quality_a,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,678,22.087465000367956,spiral,780,True,True,0.5752212389380531
40,quality_a,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,678,21.299766000083764,spiral,780,True,True,0.5752212389380531
41,quality_a,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,678,21.07004000026791,spiral,780,True,True,0.5752212389380531
42,quality_a,1.0,False,True,39,True,351,137,False,0,4,geometric_corridor,176,2.612630999465182,random_obstacles,176,True,True,0.5014245014245015
43,quality_a,1.0,False,True,40,True,343,132,False,1,4,geometric_corridor,172,2.493750999747135,random_obstacles,172,True,True,0.5014577259475219
44,quality_a,1.0,False,True,41,True,350,134,False,2,4,geometric_corridor,175,2.516646000003675,random_obstacles,175,True,True,0.5
45,quality_a,1.0,False,True,82,True,1388,612,False,0,6,geometric_corridor,694,10.267106000355852,random_obstacles,694,True,True,0.5
46,quality_a,1.0,False,True,85,True,1411,621,False,1,6,geometric_corridor,706,10.571845000413305,random_obstacles,706,True,True,0.5003543586109143
47,quality_a,1.0,False,True,80,True,1415,628,False,2,6,geometric_corridor,708,10.553177000474534,random_obstacles,708,True,True,0.5003533568904593
48,quality_a,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,190,7.574424999802432,disconnected,856,True,True,2.2526315789473683
49,quality_a,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,190,7.533803000114858,disconnected,856,True,True,2.2526315789473683
50,quality_a,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,190,7.375113999842142,disconnected,856,True,True,2.2526315789473683
51,quality_a,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,780,31.092146999981196,disconnected,3450,True,True,2.2115384615384617
52,quality_a,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,780,31.04972200071643,disconnected,3450,True,True,2.2115384615384617
53,quality_a,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,780,31.625970999812125,disconnected,3450,True,True,2.2115384615384617
54,quality_a,1.0460231495393717,False,False,20,True,400,180,False,0,3,geometric_corridor,200,5.800149000606325,random_geometric,200,True,True,0.5
55,quality_a,1.0,False,True,77,True,400,44,True,0,4,portal,200,7.490528999369417,clustered,121,True,True,0.3025
56,quality_a,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,2.8307389993642573,scale_free_pos,91,True,True,0.2275
57,quality_a,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,0.37151000015001046,scale_free_no_pos,91,True,True,0.2275
58,quality_a,1.047172207305179,False,False,19,True,400,181,False,1,3,geometric_corridor,200,5.901821999941603,random_geometric,200,True,True,0.5
59,quality_a,1.0,False,True,,True,400,0,False,1,137,portal,200,13.270104999719479,clustered,200,True,True,0.5
60,quality_a,1.0,False,True,80,True,400,72,True,1,6,hub_aware,200,2.9302199991434463,scale_free_pos,152,True,True,0.38
61,quality_a,1.0,False,True,80,True,400,72,True,1,6,hub_aware,200,0.49301300077786436,scale_free_no_pos,152,True,True,0.38
62,quality_a,1.0869735678242203,False,False,25,True,400,175,False,2,4,geometric_corridor,200,5.950214000222331,random_geometric,200,True,True,0.5
63,quality_a,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,200,14.387340999746812,clustered,607,True,True,1.5175
64,quality_a,1.0,False,True,80,True,400,72,True,2,6,hub_aware,200,2.955336999548308,scale_free_pos,152,True,True,0.38
65,quality_a,1.0,False,True,80,True,400,72,True,2,6,hub_aware,200,0.4749669997181627,scale_free_no_pos,152,True,True,0.38
66,quality_a,1.0444813311179493,False,False,28,True,900,422,False,0,4,geometric_corridor,450,13.645682000060333,random_geometric,450,True,True,0.5
67,quality_a,1.0,False,True,,True,900,0,False,0,254,portal,450,30.328544999974838,clustered,450,True,True,0.5
68,quality_a,1.0,False,True,180,True,900,137,True,0,8,hub_aware,450,6.9913050001559895,scale_free_pos,317,True,True,0.3522222222222222
69,quality_a,1.0,False,True,180,True,900,137,True,0,8,hub_aware,450,1.0289519996149465,scale_free_no_pos,317,True,True,0.3522222222222222
70,quality_a,1.0487805439979778,False,False,30,True,900,420,False,1,4,geometric_corridor,450,13.517858999875898,random_geometric,450,True,True,0.5
71,quality_a,1.118170906281548,False,False,,True,900,0,False,1,7,portal,450,22.852078000141773,clustered,450,True,False,0.5
72,quality_a,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,23.25263199963956,scale_free_pos,450,True,True,0.5
73,quality_a,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,5.508838999958243,scale_free_no_pos,450,True,True,0.5
74,quality_a,1.0945885541825005,False,False,30,True,900,420,False,2,4,geometric_corridor,450,13.751280999713344,random_geometric,450,True,True,0.5
75,quality_a,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,450,31.763349000357266,clustered,450,True,True,0.5
76,quality_a,1.0,False,True,180,True,900,64,True,2,5,hub_aware,450,7.246340000165219,scale_free_pos,244,True,True,0.27111111111111114
77,quality_a,1.0,False,True,180,True,900,64,True,2,5,hub_aware,450,1.0918360003415728,scale_free_no_pos,244,True,True,0.27111111111111114
0,quality_b,1.0,False,True,39,True,400,161,False,0,4,geometric_corridor,200,3.8657710001643864,open,200,True,True,0.5
1,quality_b,1.0,False,True,39,True,400,161,False,1,4,geometric_corridor,200,3.0718139996679383,open,200,True,True,0.5
2,quality_b,1.0,False,True,39,True,400,161,False,2,4,geometric_corridor,200,3.022959999725572,open,200,True,True,0.5
3,quality_b,1.0,False,True,79,True,1600,721,False,0,6,geometric_corridor,800,13.074470999526966,open,800,True,True,0.5
4,quality_b,1.0,False,True,79,True,1600,721,False,1,6,geometric_corridor,800,12.783181000486366,open,800,True,True,0.5
5,quality_b,1.0,False,True,79,True,1600,721,False,2,6,geometric_corridor,800,12.263036999684118,open,800,True,True,0.5
6,quality_b,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,200,1.9585849995564786,weighted_noise,283,True,True,0.7075
7,quality_b,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,200,1.9005969998033834,weighted_noise,284,True,True,0.71
8,quality_b,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,200,1.8735360008577118,weighted_noise,278,True,True,0.695
9,quality_b,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,800,8.601573999840184,weighted_noise,1152,True,True,0.72
10,quality_b,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,800,8.53661600012856,weighted_noise,1152,True,True,0.72
11,quality_b,1.04527567976037,False,False,,True,1600,0,False,2,10,weighted_cost,800,16.85654499942757,weighted_noise,1152,True,True,0.72
12,quality_b,1.0,False,True,39,True,381,152,False,0,4,geometric_corridor,191,2.8647810004258645,wall,191,True,True,0.5013123359580053
13,quality_b,1.0,False,True,39,True,381,152,False,1,4,geometric_corridor,191,2.812673000335053,wall,191,True,True,0.5013123359580053
14,quality_b,1.0,False,True,39,True,381,152,False,2,4,geometric_corridor,191,2.870250000341912,wall,191,True,True,0.5013123359580053
15,quality_b,1.0,False,True,79,True,1561,702,False,0,6,geometric_corridor,781,12.332211000284587,wall,781,True,True,0.5003203074951954
16,quality_b,1.0,False,True,79,True,1561,702,False,1,6,geometric_corridor,781,12.539684000330453,wall,781,True,True,0.5003203074951954
17,quality_b,1.0,False,True,84,True,1561,697,False,2,6,geometric_corridor,781,11.965587000304367,wall,781,True,True,0.5003203074951954
18,quality_b,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,181,6.521826000607689,double_wall,502,True,True,1.3867403314917126
19,quality_b,1.0,True,True,,True,362,0,False,1,11,geometric_corridor,181,6.353452999974252,double_wall,445,True,True,1.229281767955801
20,quality_b,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,181,6.502748000457359,double_wall,502,True,True,1.3867403314917126
21,quality_b,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,761,27.519858999767166,double_wall,2069,True,True,1.3593955321944808
22,quality_b,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,761,27.150210999934643,double_wall,1715,True,True,1.1268068331143233
23,quality_b,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,761,27.407778999986476,double_wall,2069,True,True,1.3593955321944808
24,quality_b,1.0,False,True,39,True,368,145,False,0,4,geometric_corridor,184,2.9027789996689535,u_shape,184,True,True,0.5
25,quality_b,1.0,False,True,39,True,368,145,False,1,4,geometric_corridor,184,2.7787110002464033,u_shape,184,True,True,0.5
26,quality_b,1.0,False,True,39,True,368,145,False,2,4,geometric_corridor,184,2.774083999611321,u_shape,184,True,True,0.5
27,quality_b,1.0,False,True,79,True,1538,690,False,0,6,geometric_corridor,769,12.868208999861963,u_shape,769,True,True,0.5
28,quality_b,1.0,False,True,79,True,1538,690,False,1,6,geometric_corridor,769,12.432301999979245,u_shape,769,True,True,0.5
29,quality_b,1.0,False,True,79,True,1538,690,False,2,6,geometric_corridor,769,12.137085999711417,u_shape,769,True,True,0.5
30,quality_b,1.0,False,True,39,True,370,146,False,0,4,geometric_corridor,185,2.939573999356071,culdesac,185,True,True,0.5
31,quality_b,1.0,False,True,39,True,370,146,False,1,4,geometric_corridor,185,2.791079999951762,culdesac,185,True,True,0.5
32,quality_b,1.0,False,True,39,True,370,146,False,2,4,geometric_corridor,185,2.7755760002037277,culdesac,185,True,True,0.5
33,quality_b,1.0,False,True,79,True,1540,691,False,0,6,geometric_corridor,770,12.602939000316837,culdesac,770,True,True,0.5
34,quality_b,1.0,False,True,79,True,1540,691,False,1,6,geometric_corridor,770,12.160571000094933,culdesac,770,True,True,0.5
35,quality_b,1.0,False,True,79,True,1540,691,False,2,6,geometric_corridor,770,12.168302999270963,culdesac,770,True,True,0.5
36,quality_b,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,173,6.8637619997389265,spiral,194,True,True,0.5606936416184971
37,quality_b,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,173,5.990014999952109,spiral,194,True,True,0.5606936416184971
38,quality_b,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,173,5.495739000252797,spiral,194,True,True,0.5606936416184971
39,quality_b,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,678,21.68377500038332,spiral,678,True,True,0.5
40,quality_b,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,678,21.672279000085837,spiral,678,True,True,0.5
41,quality_b,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,678,21.461991000251146,spiral,678,True,True,0.5
42,quality_b,1.0,False,True,39,True,351,137,False,0,4,geometric_corridor,176,2.6098870002897456,random_obstacles,176,True,True,0.5014245014245015
43,quality_b,1.0,False,True,40,True,343,132,False,1,4,geometric_corridor,172,2.479230000062671,random_obstacles,172,True,True,0.5014577259475219
44,quality_b,1.0,False,True,41,True,350,134,False,2,4,geometric_corridor,175,2.5251090000892873,random_obstacles,175,True,True,0.5
45,quality_b,1.0,False,True,82,True,1388,614,False,0,6,geometric_corridor,694,10.491124000509444,random_obstacles,696,True,True,0.5014409221902018
46,quality_b,1.0,False,True,85,True,1411,624,False,1,6,geometric_corridor,706,10.703754000132903,random_obstacles,709,True,True,0.5024805102763997
47,quality_b,1.0,False,True,80,True,1415,628,False,2,6,geometric_corridor,708,10.433466999529628,random_obstacles,708,True,True,0.5003533568904593
48,quality_b,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,190,7.787055999870063,disconnected,826,True,True,2.1736842105263157
49,quality_b,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,190,7.568326000182424,disconnected,826,True,True,2.1736842105263157
50,quality_b,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,190,7.291238000107114,disconnected,826,True,True,2.1736842105263157
51,quality_b,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,780,31.323865000558726,disconnected,3326,True,True,2.132051282051282
52,quality_b,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,780,31.40858400001889,disconnected,3326,True,True,2.132051282051282
53,quality_b,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,780,30.94257100019604,disconnected,3326,True,True,2.132051282051282
54,quality_b,1.0460231495393717,False,False,20,True,400,180,False,0,3,geometric_corridor,200,5.706256999474135,random_geometric,200,True,True,0.5
55,quality_b,1.0,False,True,77,True,400,44,True,0,4,portal,200,7.401603999824147,clustered,121,True,True,0.3025
56,quality_b,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,2.8427679999367683,scale_free_pos,91,True,True,0.2275
57,quality_b,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,0.37205099943093956,scale_free_no_pos,91,True,True,0.2275
58,quality_b,1.047172207305179,False,False,19,True,400,181,False,1,3,geometric_corridor,200,5.77078399965103,random_geometric,200,True,True,0.5
59,quality_b,1.0,False,True,96,True,400,45,True,1,4,portal,200,7.686263000323379,clustered,141,True,True,0.3525
60,quality_b,1.0,False,True,96,True,400,72,True,1,6,hub_aware,200,3.046515000278305,scale_free_pos,168,True,True,0.42
61,quality_b,1.0,False,True,96,True,400,72,True,1,6,hub_aware,200,0.5149270000401884,scale_free_no_pos,168,True,True,0.42
62,quality_b,1.0869735678242203,False,False,25,True,400,175,False,2,4,geometric_corridor,200,5.8593579997250345,random_geometric,200,True,True,0.5
63,quality_b,1.0,False,True,94,True,400,43,True,2,4,portal,200,7.568425000499701,clustered,137,True,True,0.3425
64,quality_b,1.0,False,True,96,True,400,72,True,2,6,hub_aware,200,3.055838999898697,scale_free_pos,168,True,True,0.42
65,quality_b,1.0,False,True,96,True,400,72,True,2,6,hub_aware,200,0.5096790000607143,scale_free_no_pos,168,True,True,0.42
66,quality_b,1.0444813311179493,False,False,28,True,900,422,False,0,4,geometric_corridor,450,13.727035000556498,random_geometric,450,True,True,0.5
67,quality_b,1.0,False,True,,True,900,0,False,0,254,portal,450,30.898473999513953,clustered,450,True,True,0.5
68,quality_b,1.0,False,True,204,True,900,137,True,0,8,hub_aware,450,7.06793000063044,scale_free_pos,341,True,True,0.3788888888888889
69,quality_b,1.0,False,True,204,True,900,137,True,0,8,hub_aware,450,1.06568800038076,scale_free_no_pos,341,True,True,0.3788888888888889
70,quality_b,1.0487805439979778,False,False,30,True,900,420,False,1,4,geometric_corridor,450,13.278027000524162,random_geometric,450,True,True,0.5
71,quality_b,1.118170906281548,False,False,,True,900,0,False,1,7,portal,450,23.17662699988432,clustered,450,True,False,0.5
72,quality_b,1.0,False,True,,True,900,0,False,1,7,hub_aware,450,13.679904000127863,scale_free_pos,450,True,True,0.5
73,quality_b,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,5.6383639994237456,scale_free_no_pos,450,True,True,0.5
74,quality_b,1.0945885541825005,False,False,30,True,900,420,False,2,4,geometric_corridor,450,13.803119000840525,random_geometric,450,True,True,0.5
75,quality_b,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,450,31.03017200010072,clustered,450,True,True,0.5
76,quality_b,1.0,False,True,216,True,900,64,True,2,5,hub_aware,450,6.907117999617185,scale_free_pos,280,True,True,0.3111111111111111
77,quality_b,1.0,False,True,216,True,900,64,True,2,5,hub_aware,450,1.005455999802507,scale_free_no_pos,280,True,True,0.3111111111111111
0,repair_more,1.0,False,True,39,True,400,161,False,0,4,geometric_corridor,200,3.463804000602977,open,200,True,True,0.5
1,repair_more,1.0,False,True,39,True,400,161,False,1,4,geometric_corridor,200,2.974475999508286,open,200,True,True,0.5
2,repair_more,1.0,False,True,39,True,400,161,False,2,4,geometric_corridor,200,2.990009999848553,open,200,True,True,0.5
3,repair_more,1.0,False,True,79,True,1600,721,False,0,6,geometric_corridor,800,13.846874999217107,open,800,True,True,0.5
4,repair_more,1.0,False,True,79,True,1600,721,False,1,6,geometric_corridor,800,12.373863999528112,open,800,True,True,0.5
5,repair_more,1.0,False,True,79,True,1600,721,False,2,6,geometric_corridor,800,12.351960000160034,open,800,True,True,0.5
6,repair_more,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,200,1.9771819997913553,weighted_noise,283,True,True,0.7075
7,repair_more,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,200,1.9086889997197432,weighted_noise,284,True,True,0.71
8,repair_more,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,200,1.873766000244359,weighted_noise,278,True,True,0.695
9,repair_more,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,800,8.885641999768268,weighted_noise,1152,True,True,0.72
10,repair_more,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,800,8.798020000540419,weighted_noise,1152,True,True,0.72
11,repair_more,1.04527567976037,False,False,,True,1600,0,False,2,10,weighted_cost,800,16.59327699962887,weighted_noise,1152,True,True,0.72
12,repair_more,1.0,False,True,39,True,381,152,False,0,4,geometric_corridor,191,2.8860830007033655,wall,191,True,True,0.5013123359580053
13,repair_more,1.0,False,True,39,True,381,152,False,1,4,geometric_corridor,191,2.78611199973966,wall,191,True,True,0.5013123359580053
14,repair_more,1.0,False,True,39,True,381,152,False,2,4,geometric_corridor,191,2.765500999885262,wall,191,True,True,0.5013123359580053
15,repair_more,1.0,False,True,79,True,1561,702,False,0,6,geometric_corridor,781,12.046168999404472,wall,781,True,True,0.5003203074951954
16,repair_more,1.0,False,True,79,True,1561,702,False,1,6,geometric_corridor,781,12.617350999789778,wall,781,True,True,0.5003203074951954
17,repair_more,1.0,False,True,84,True,1561,697,False,2,6,geometric_corridor,781,12.084207000043534,wall,781,True,True,0.5003203074951954
18,repair_more,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,181,6.5182910002477,double_wall,488,True,True,1.3480662983425415
19,repair_more,1.0,False,True,,True,362,0,False,1,7,geometric_corridor,181,5.19278200044937,double_wall,195,True,True,0.5386740331491713
20,repair_more,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,181,6.493674000012106,double_wall,488,True,True,1.3480662983425415
21,repair_more,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,761,27.567780000026687,double_wall,2069,True,True,1.3593955321944808
22,repair_more,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,761,26.586199999655946,double_wall,1670,True,True,1.0972404730617609
23,repair_more,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,761,29.88277299937181,double_wall,2069,True,True,1.3593955321944808
24,repair_more,1.0,False,True,39,True,368,145,False,0,4,geometric_corridor,184,2.78903700018418,u_shape,184,True,True,0.5
25,repair_more,1.0,False,True,39,True,368,145,False,1,4,geometric_corridor,184,2.7028260001316085,u_shape,184,True,True,0.5
26,repair_more,1.0,False,True,39,True,368,145,False,2,4,geometric_corridor,184,2.7252509999016183,u_shape,184,True,True,0.5
27,repair_more,1.0,False,True,79,True,1538,690,False,0,6,geometric_corridor,769,11.849392999465636,u_shape,769,True,True,0.5
28,repair_more,1.0,False,True,79,True,1538,690,False,1,6,geometric_corridor,769,12.998425000660063,u_shape,769,True,True,0.5
29,repair_more,1.0,False,True,79,True,1538,690,False,2,6,geometric_corridor,769,11.696451999341662,u_shape,769,True,True,0.5
30,repair_more,1.0,False,True,39,True,370,146,False,0,4,geometric_corridor,185,2.7482550003696815,culdesac,185,True,True,0.5
31,repair_more,1.0,False,True,39,True,370,146,False,1,4,geometric_corridor,185,2.780744000119739,culdesac,185,True,True,0.5
32,repair_more,1.0,False,True,39,True,370,146,False,2,4,geometric_corridor,185,2.703949000533612,culdesac,185,True,True,0.5
33,repair_more,1.0,False,True,79,True,1540,691,False,0,6,geometric_corridor,770,11.676881999846955,culdesac,770,True,True,0.5
34,repair_more,1.0,False,True,79,True,1540,691,False,1,6,geometric_corridor,770,11.929703000532754,culdesac,770,True,True,0.5
35,repair_more,1.0,False,True,79,True,1540,691,False,2,6,geometric_corridor,770,11.709612000231573,culdesac,770,True,True,0.5
36,repair_more,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,173,5.351461999453022,spiral,173,True,True,0.5
37,repair_more,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,173,5.269788999612501,spiral,173,True,True,0.5
38,repair_more,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,173,5.272933000014746,spiral,173,True,True,0.5
39,repair_more,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,678,20.867864999672747,spiral,678,True,True,0.5
40,repair_more,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,678,20.745701000123518,spiral,678,True,True,0.5
41,repair_more,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,678,20.770598000126483,spiral,678,True,True,0.5
42,repair_more,1.0,False,True,39,True,351,137,False,0,4,geometric_corridor,176,2.583217000392324,random_obstacles,176,True,True,0.5014245014245015
43,repair_more,1.0,False,True,40,True,343,126,False,1,4,geometric_corridor,172,2.447261000270373,random_obstacles,166,True,True,0.4839650145772595
44,repair_more,1.0,False,True,41,True,350,134,False,2,4,geometric_corridor,175,2.5361059997521807,random_obstacles,175,True,True,0.5
45,repair_more,1.0,False,True,82,True,1388,612,False,0,6,geometric_corridor,694,10.43075300003693,random_obstacles,694,True,True,0.5
46,repair_more,1.0,False,True,85,True,1411,621,False,1,6,geometric_corridor,706,10.626187000525533,random_obstacles,706,True,True,0.5003543586109143
47,repair_more,1.0,False,True,80,True,1415,628,False,2,6,geometric_corridor,708,10.559436999756144,random_obstacles,708,True,True,0.5003533568904593
48,repair_more,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,190,7.471880000593956,disconnected,796,True,True,2.094736842105263
49,repair_more,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,190,7.233560999338806,disconnected,796,True,True,2.094736842105263
50,repair_more,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,190,7.220620000225608,disconnected,796,True,True,2.094736842105263
51,repair_more,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,780,30.85014099997352,disconnected,3296,True,True,2.112820512820513
52,repair_more,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,780,30.628065999735554,disconnected,3296,True,True,2.112820512820513
53,repair_more,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,780,30.46588100005465,disconnected,3296,True,True,2.112820512820513
54,repair_more,1.0460231495393717,False,False,20,True,400,180,False,0,3,geometric_corridor,200,5.85451999995712,random_geometric,200,True,True,0.5
55,repair_more,1.0,False,True,,True,400,0,False,0,4,portal,200,9.883837999950629,clustered,200,True,True,0.5
56,repair_more,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,2.88880700009031,scale_free_pos,91,True,True,0.2275
57,repair_more,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,0.404349999371334,scale_free_no_pos,91,True,True,0.2275
58,repair_more,1.047172207305179,False,False,19,True,400,181,False,1,3,geometric_corridor,200,5.792026999188238,random_geometric,200,True,True,0.5
59,repair_more,1.0,False,True,,True,400,0,False,1,137,portal,200,12.861058999988018,clustered,200,True,True,0.5
60,repair_more,1.0,False,True,,True,400,0,False,1,6,hub_aware,200,5.7390659994780435,scale_free_pos,200,True,True,0.5
61,repair_more,1.0,False,True,,True,400,0,False,1,6,hub_aware,200,2.4919389998103725,scale_free_no_pos,200,True,True,0.5
62,repair_more,1.0869735678242203,False,False,25,True,400,175,False,2,4,geometric_corridor,200,5.8043239996550255,random_geometric,200,True,True,0.5
63,repair_more,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,200,14.090192000367097,clustered,607,True,True,1.5175
64,repair_more,1.0,False,True,64,True,400,72,True,2,6,hub_aware,200,2.899052999964624,scale_free_pos,136,True,True,0.34
65,repair_more,1.0,False,True,64,True,400,72,True,2,6,hub_aware,200,0.4485970002860995,scale_free_no_pos,136,True,True,0.34
66,repair_more,1.0444813311179493,False,False,28,True,900,422,False,0,4,geometric_corridor,450,13.518459999431798,random_geometric,450,True,True,0.5
67,repair_more,1.0,False,True,,True,900,0,False,0,254,portal,450,29.733778999798233,clustered,450,True,True,0.5
68,repair_more,1.0,False,True,144,True,900,137,True,0,8,hub_aware,450,7.134221000342222,scale_free_pos,281,True,True,0.31222222222222223
69,repair_more,1.0,False,True,144,True,900,137,True,0,8,hub_aware,450,0.9919659996739938,scale_free_no_pos,281,True,True,0.31222222222222223
70,repair_more,1.0487805439979778,False,False,30,True,900,420,False,1,4,geometric_corridor,450,13.36406700011139,random_geometric,450,True,True,0.5
71,repair_more,1.118170906281548,False,False,,True,900,0,False,1,7,portal,450,22.418745000322815,clustered,450,True,False,0.5
72,repair_more,1.25,False,False,,True,900,0,False,1,9,hub_aware,450,14.085515000260784,scale_free_pos,450,True,False,0.5
73,repair_more,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,5.825307000122848,scale_free_no_pos,450,True,True,0.5
74,repair_more,1.0945885541825005,False,False,30,True,900,420,False,2,4,geometric_corridor,450,13.404999999693246,random_geometric,450,True,True,0.5
75,repair_more,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,450,29.61711199986894,clustered,450,True,True,0.5
76,repair_more,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,6.943012000192539,scale_free_pos,208,True,True,0.2311111111111111
77,repair_more,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,0.9038740008691093,scale_free_no_pos,208,True,True,0.2311111111111111
0,repair_less,1.0,False,True,39,True,400,161,False,0,4,geometric_corridor,200,3.1076969999048742,open,200,True,True,0.5
1,repair_less,1.0,False,True,39,True,400,161,False,1,4,geometric_corridor,200,2.952062999611371,open,200,True,True,0.5
2,repair_less,1.0,False,True,39,True,400,161,False,2,4,geometric_corridor,200,2.9619480001201737,open,200,True,True,0.5
3,repair_less,1.0,False,True,79,True,1600,721,False,0,6,geometric_corridor,800,12.392011999509123,open,800,True,True,0.5
4,repair_less,1.0,False,True,79,True,1600,721,False,1,6,geometric_corridor,800,12.269466000361717,open,800,True,True,0.5
5,repair_less,1.0,False,True,79,True,1600,721,False,2,6,geometric_corridor,800,12.268624999705935,open,800,True,True,0.5
6,repair_less,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,200,2.010913000049186,weighted_noise,283,True,True,0.7075
7,repair_less,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,200,1.9221789998482564,weighted_noise,284,True,True,0.71
8,repair_less,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,200,1.9208869998692535,weighted_noise,278,True,True,0.695
9,repair_less,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,800,8.698110000295856,weighted_noise,1152,True,True,0.72
10,repair_less,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,800,8.507722999638645,weighted_noise,1152,True,True,0.72
11,repair_less,1.04527567976037,False,False,,True,1600,0,False,2,9,weighted_cost,800,16.711576000489003,weighted_noise,1152,True,True,0.72
12,repair_less,1.0,False,True,39,True,381,152,False,0,4,geometric_corridor,191,2.981167000143614,wall,191,True,True,0.5013123359580053
